Data ID,BPM,IBI,PPG_Rate_Mean,HRV_MedianNN,HRV_Prc20NN,HRV_MinNN,HRV_HTI,HRV_TINN,HRV_LF,HRV_VHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1SD2,HRV_CVI,HRV_PSS,HRV_PAS,HRV_PI,HRV_C1d,HRV_C1a,HRV_DFA_alpha1,HRV_MFDFA_alpha1_Width,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Asymmetry,HRV_ApEn,HRV_ShanEn,HRV_FuzzyEn,HRV_MSEn,HRV_CMSEn,HRV_RCMSEn,HRV_CD,HRV_HFD,HRV_KFD,HRV_LZC,Participant ID,Video ID,Gender,CMA,Video_ID_number,Valence,Arousal,Dominance,significance,arousal_category,valence_category,CMA_numeric,task_valence,taskwiselabel,three_class_label
11001,0.6211949114039073,0.4166666666666666,0.9276564622257004,0.0316205533596837,0.0577367205542724,0.2456140350877192,0.3644769238828644,0.0803571428571428,0.3975012244271022,0.2720492499706165,0.4064081634662507,0.6573472868088931,0.8852668971324997,0.5068742644182933,0.2965337346405285,0.6085047054722903,0.3391753360164021,0.4544788700883972,0.579557848466079,0.4204421515339205,0.4051409066868445,0.478706096817736,0.6305148778268581,0.5221462118319663,0.8862446365859465,0.639008765443802,0.4371585160862329,0.7438633501269737,0.5553436747508067,0.3045961020417703,0.5943428958076938,0.787473932635735,0.5626832056916493,0.5570314000530153,0.5437845149730895,0.3026220236667755,0.4254620572751693,11,1,Male,LVHA,1,5.0,3.0,1.0,4.0,0,1,1,1,0,0
11002,0.5355520218082689,0.4531249999999999,0.969107607361956,0.0316205533596837,0.0831408775981524,0.2982456140350877,0.1046938027136047,0.1160714285714285,0.578895637709133,0.8793058185822378,0.3581435417068321,0.6168275660335868,0.9231238571327858,0.7051845742178635,0.2037016922582852,0.6883922134102383,0.7731594534213123,0.4057923849474067,0.6634138413900843,0.336586158609915,0.3719300238038623,0.545528947963823,0.4136525613533928,0.3795550883313759,0.4676894712153122,0.4517667992583103,0.4971571237741267,0.9848715509019512,0.3434497299760786,0.3622535965187182,0.3636740758623497,0.8247874753510102,0.6465844037155329,0.4686440490739773,0.6715850667510379,0.2634009706908184,0.5081828405512963,11,2,Male,HVLA,2,5.0,3.0,3.0,5.0,0,1,0,0,1,2
11003,0.662653339391186,0.4010416666666666,0.9728055950899508,0.0316205533596837,0.0808314087759815,0.4035087719298245,0.19004400440044,0.0625,0.7991942000394653,0.1416305549799353,0.611651043906418,0.5562239236158908,0.8998297779442037,0.4780745801267771,0.219265876619854,0.5016194331983805,0.4921822755787663,0.5048570507803509,0.447381144476894,0.5526188555231049,0.4147758276188907,0.3746115220402979,0.4121469130804703,0.292755027305272,0.6910526219644169,0.5657719164401507,0.4037680199077312,0.82154663692339,0.2870640323092552,0.2798872909596572,0.3585809047819989,0.7405525669153868,0.5125854067436507,0.3456453399028187,0.5055044956415502,0.0914173608722055,0.5395837190842319,11,3,Male,LVHA,3,5.0,3.0,3.0,3.0,0,1,1,1,0,0
11004,0.6484552476147207,0.40625,0.9424440022007188,0.0474308300395256,0.0808314087759815,0.4385964912280702,0.0617283950617283,0.0714285714285714,0.4370355236308385,0.6959527094897705,0.3356168710513535,0.6742086095925753,0.9109575792525022,0.7498538691587742,0.2513752571975416,0.7027631578947369,0.5373478117801908,0.6653033721032431,0.5262307010355702,0.4737692989644295,0.5085940563029698,0.4947552430030764,0.4253605379507397,0.6412783267456181,0.3883462171686022,0.2528008829983866,0.7217311327893909,0.6538806748840779,0.2535228978996238,0.1875495701399112,0.3747876321052308,0.6776984991155793,0.4751973954743806,0.4669207214097932,0.532068934267321,0.2778410132523565,0.5503723955345681,11,4,Male,HVHA,4,5.0,3.0,3.0,3.0,0,1,1,1,1,1
11005,0.595184007269423,0.4270833333333333,0.9147916813786982,0.0553359683794466,0.1270207852193995,0.4912280701754385,0.0942427576090942,0.0,0.3663649076701357,0.6942240115748722,0.2422318714887661,0.7772453088005135,0.9324221169691828,0.7872835984836184,0.238792253900762,0.6054259359739556,0.4440057036305802,0.4863483960192338,0.4239271448215327,0.576072855178468,0.1272771002507988,0.43545410350532,0.3647904535157815,0.168861277216846,0.7290967329376984,0.6172824650143377,0.3358045112976084,0.7485330907391222,0.260291360816002,0.2171566098029592,0.4817749553407949,0.6798844833762936,0.4817189268920689,0.4418766279849114,0.6408981744918112,0.1174219587056196,0.6152157148641162,11,5,Male,HVLA,5,5.0,3.0,3.0,3.0,0,1,0,0,1,2
11006,0.4925034075420264,0.4739583333333333,0.9035101655550272,0.0711462450592884,0.1385681293302539,0.368421052631579,0.1414308097476414,0.1428571428571428,0.6324693095739686,0.3923161061591652,0.4781187047964166,0.5642367666149339,0.9001990120939569,0.6021920088978197,0.1890242326573858,0.4358151476251604,0.6361806321738962,0.4359984614265069,0.6701413009305541,0.329858699069445,0.322073558560942,0.5453330565348276,0.4433117604774361,0.3214247533612456,0.6582915087281668,0.6045217221461048,0.4260738540305684,0.8434599743961159,0.2959140504616868,0.3345056226474259,0.4390932593126969,0.7506911703202269,0.5540390244668572,0.4195230752860787,0.4982946761887099,0.1199793453251135,0.3295655242638429,11,6,Male,LVLA,6,5.0,3.0,3.0,3.0,0,1,0,1,0,1
11007,0.4925034075420264,0.4739583333333333,0.8858305790596043,0.0869565217391303,0.1501154734411085,0.5263157894736841,0.2383571690502383,0.1875,0.6866047639501486,0.7942690927758292,0.3120932255444626,0.7064177386508157,0.9611631705813228,0.5673172511310092,0.1992429854522659,0.5815316734951153,0.3915806839849085,0.4888524301995134,0.5270838991144262,0.4729161008855729,0.3969493461864944,0.6305862457168743,0.4172688045522589,0.4416872578605445,0.4514692513741099,0.4675557714937512,0.5382347311817722,0.9240121808021056,0.3735993818249834,0.3772237699232783,0.7029345665720108,0.8609530080774846,0.6982774880391012,0.5457371731128715,0.5588367966257861,0.1652588028165298,0.528358471419375,11,7,Male,LVLA,7,5.0,3.0,3.0,3.0,0,1,0,1,0,1
11008,0.4822807814629712,0.4791666666666666,0.8466353657770166,0.1027667984189723,0.161662817551963,0.4035087719298245,0.2253558689202253,0.1160714285714285,0.9181036401534782,0.2252969706821045,0.6146612269437979,0.6014488693496888,0.9188639974196444,0.6691552007351997,0.2502850456281054,0.5466893039049237,0.3553307008884501,0.2730366989082591,0.5973853602525834,0.4026146397474166,0.3304299221285082,0.2890613741618247,0.3754712672078483,0.2761268893542722,0.806377799007544,0.5826651757759864,0.4099697919555486,0.6967889813982326,0.4518608182245056,0.4185614534912348,0.7247881405162048,0.8179697608320081,0.6683317770533893,0.5809654943064316,0.7100308057980174,0.3702364197983147,0.5082486690035026,11,8,Male,HVHA,8,4.0,3.0,3.0,3.0,0,1,1,1,1,1
12001,0.5355520218082689,0.4531249999999999,0.8157869237440855,0.1027667984189723,0.161662817551963,0.368421052631579,0.2566126177835174,0.1607142857142857,0.7114363591987892,0.2182483678180531,0.5894815960687858,0.4465416110785465,0.8727633901976442,0.4504375581717334,0.3086547927858907,0.6990218910107129,0.6130306021717671,0.5298335867328072,0.6386489670016511,0.3613510329983487,0.3659621052711284,0.3332102710935727,0.1058118332889437,0.4236887609965037,0.6948436414900536,0.4592063960135613,0.9293187056056508,0.8901862504064656,0.6333167314689494,0.2974765469655062,0.6820488688649433,0.8565512843950028,0.6564092384080386,0.4536931215706301,0.6214309567037573,0.1924107969534927,0.4402428188592464,12,1,Male,LVLA,1,4.0,4.0,4.0,2.0,1,1,0,1,0,1
12002,0.4822807814629712,0.4791666666666666,0.8803618456236911,0.0869565217391303,0.1270207852193995,0.3859649122807016,0.3305971622803305,0.25,0.7694237280715,0.6226457054019189,0.3423263867188125,0.7599206251475302,0.9708168736013963,0.5132025893032841,0.2482667956714053,0.7355023923444981,0.889380905373008,0.4998878742290422,0.564103190067792,0.4358968099322069,0.3634842710250018,0.2437301811487039,0.2763608309967573,0.3195330008539794,0.7270313268136208,0.4857714915837788,0.62281103482196,0.8559208441412532,0.4808488514368811,0.3419101441496113,0.5191650873064124,0.811761261610156,0.6133307731858465,0.5980545722427769,0.7554066752884925,0.2215580534404359,0.548438196415048,12,2,Male,LVLA,2,3.0,4.0,4.0,4.0,1,0,0,1,0,1
12003,0.4082235347569286,0.5208333333333334,0.8500179957889006,0.0948616600790513,0.161662817551963,0.5087719298245614,0.4029505514654028,0.2410714285714285,0.6446728489511462,0.1351890178335738,0.7113117472256447,0.3811083358344638,0.8342109961492264,0.4174181607297948,0.2614230184373027,0.8672993960310613,0.6430181228929576,0.4557937057210632,0.6181411027492592,0.3818588972507393,0.3728684497940934,0.2633854827903689,0.2810283344297691,0.3724335939317579,0.6820020236016447,0.4362069167733043,0.6882591300414969,0.8796930342303847,0.4651225846609332,0.3366953814982793,0.4813134254437018,0.7888042735361106,0.5966686182705978,0.5916419957446616,0.6454136227933418,0.2879258985702326,0.5173355374651765,12,3,Male,LVHA,3,4.0,4.0,3.0,3.0,1,1,1,1,0,0
12004,0.5586097228532485,0.4427083333333333,0.8022162593687777,0.1067193675889327,0.1385681293302539,0.3333333333333332,0.4333211098887666,0.2142857142857143,0.6851228052149504,0.2767137272489003,0.4433314934981017,0.6822390753948718,0.9304367720609656,0.6411829852622404,0.3401019602007875,0.7724137931034485,0.5588882982762547,0.4872703834998391,0.6718431214335672,0.3281568785664319,0.3687616571984529,0.1543615163453667,0.3381717175411871,0.2016929815750088,0.9898055159934546,0.6915508426863741,0.2756434322794674,0.8695581991115274,0.6512911645696613,0.4104561991271216,0.5327911447800082,0.7734363387800506,0.582631683084436,0.6147013272827658,0.7816193690050435,0.802500816825704,0.5534981953835763,12,4,Male,LVHA,4,3.0,3.0,2.0,4.0,0,0,1,1,0,0
12005,0.502839618355293,0.4687499999999999,0.7165233303359475,0.2055335968379446,0.277136258660508,0.5087719298245614,0.3122216983603122,0.1875,0.4916195797126336,0.3917859096719581,0.373797252370965,0.7450111888957585,0.9220809447030393,0.6886973283517384,0.3009001720888937,0.4706991358994505,0.2923247778874629,0.6898293717500934,0.7212695970175316,0.2787304029824682,0.2169995885139784,0.261129273098043,0.348711790383037,0.2516000008423503,0.9285029836116488,0.63546729568282,0.4052903540182641,0.6918587423040568,0.5261208120824283,0.4484655596052481,0.5962778077328112,0.7414925571309183,0.6455391114611342,0.6376174453685597,0.6148742791989159,0.245745177449135,0.6054581509772068,12,5,Male,HVHA,5,3.0,2.0,2.0,3.0,0,0,1,1,1,1
12006,0.3379145842798727,0.5677083333333333,0.7914605103754025,0.1383399209486165,0.2078521939953811,0.3333333333333332,0.2978445992747422,0.3125,0.6055729743329996,0.1772501659697161,0.4834281654560139,0.7180493154948817,0.9170241968659838,0.3243382782874848,0.3100299192215971,0.5414187643020596,0.3726264444573485,0.4772320540862993,0.7288733574849582,0.2711266425150409,0.5201796282077209,0.5752074229148276,0.4768762450529432,0.7096653974892428,0.3956285408220993,0.2811795287900876,0.7071092476822454,0.6832188263590055,0.5198469998575466,0.314741747260936,0.4397169700139625,0.700269666199934,0.4764355247490287,0.3952799024087201,0.7779767689686601,0.0999688939117175,0.7518832181428445,12,6,Male,HVLA,6,3.0,2.0,2.0,4.0,0,0,0,0,1,2
12007,0.502839618355293,0.4687499999999999,0.7604119652508167,0.1581027667984189,0.2009237875288684,0.4035087719298245,0.3799046571323798,0.1160714285714285,0.731109854036454,0.408975128952004,0.436858164631058,0.6193488515287228,0.9287620330870796,0.6716244778924225,0.2983130122175281,0.7356817239950271,0.3973346495557749,0.5539481466004181,0.6707452140118455,0.3292547859881543,0.2473167853998264,0.5310871570245805,0.4297318015085369,0.4410660796770594,0.5901748730837797,0.4529479443822353,0.5359915360099655,0.6966299394952166,0.6208958100914346,0.3007302240705805,0.6389874801336173,0.7984599196495836,0.6600409287079789,0.6627454278349386,0.6352284790341312,0.3429390111890392,0.6485394597465284,12,7,Male,HVHA,7,3.0,3.0,2.0,4.0,0,0,1,1,1,1
12008,0.502839618355293,0.4687499999999999,0.7517848633047318,0.1264822134387351,0.184757505773672,0.2807017543859649,0.3171983865053172,0.2142857142857143,0.912603238710138,0.4117060389883362,0.5149846794530473,0.624778631636494,0.9361946589314248,0.6010464106461173,0.3540550547649386,0.8824561403508775,0.6900894432977355,0.4972548560044529,0.6356308563218549,0.3643691436781446,0.4300327319859867,0.315555930838031,0.4682949573801001,0.4154123388457562,0.7871792100760493,0.5370461668734077,0.4806501201102435,0.6808209554238568,0.6551624829178289,0.3631593551824567,0.6512557321595352,0.712223670090223,0.4873061326573059,0.5763009437831537,0.6252981206458879,0.5431215181119855,0.3865662912584264,12,8,Male,HVLA,8,4.0,4.0,4.0,4.0,1,1,0,0,1,2
14001,0.4082235347569286,0.5208333333333334,0.7446545790407636,0.1897233201581026,0.2655889145496536,0.5789473684210527,0.2544921158782545,0.2053571428571428,0.7146431025521185,0.1705666045179849,0.43610429385099,0.6744926015353789,0.9345033581206345,0.5686218306156496,0.2604721137988779,0.7276315789473684,0.1135241855873642,0.6898293717500934,0.5735212393708571,0.4264787606291429,0.3155491699052112,0.5532129321777348,0.2278173300496539,0.4449048949882457,0.2936315565515335,0.2997582675106445,0.6949154663837401,0.8647189778149743,0.4837290891063086,0.5505823200038482,0.4822333824765445,0.8493432149399948,0.6409338455796411,0.66485936916042,0.779861293118639,0.4856550828047855,0.6240103554747587,14,1,Female,LVLA,1,3.0,3.0,4.0,3.0,0,0,0,1,0,1
14002,0.3599500227169468,0.5520833333333333,0.7746806702305337,0.1897233201581026,0.2424942263279444,0.4385964912280702,0.1081774844151081,0.2589285714285715,0.9234995769482516,0.1627158827733865,0.6015577587134675,0.5531808352967079,0.9136654115094226,0.5086943318251818,0.2100142754754923,0.6140350877192984,0.1502525985715115,0.6677040651903687,0.5915214758957317,0.408478524104267,0.2817590752384025,0.2615244925110854,0.0994547559020154,0.2583398568447417,0.5334072677493042,0.4040065616774784,0.782411862515604,0.8649033750803473,0.389055902944291,0.6565617780107893,0.6571680514588979,0.8541000666378381,0.7026905623542956,0.5129212726505447,0.7999052032541876,0.2685150439088752,0.4454309352736572,14,2,Female,LVHA,2,4.0,4.0,3.0,4.0,1,1,1,1,0,0
14003,0.3915265788278055,0.5312499999999999,0.7267574398349907,0.1976284584980236,0.2886836027713625,0.5263157894736841,0.2957603452652957,0.2053571428571428,0.5699714063550886,0.2117937951654403,0.4352266714919887,0.6222508511372816,0.907174160869457,0.5390768737211882,0.2899625340148124,0.520505263157895,0.2439869004528431,0.8177766598806824,0.7293384945013703,0.2706615054986283,0.2750013537099668,0.1496417965623563,0.1492584509862694,0.1710832516124436,0.6968064995143902,0.4691522308762605,0.6212772869264055,0.7889346548905779,0.5027602184188942,0.5333470863780354,0.5944867498113604,0.7855371077804254,0.5752990072078282,0.6055871202676758,0.8391416374070255,0.4145756628827374,0.3417446490293445,14,3,Female,LVLA,3,4.0,4.0,2.0,4.0,1,1,0,1,0,1
14004,0.3834620626987731,0.5364583333333333,0.7441375900451046,0.1976284584980236,0.3233256351039261,0.6140350877192982,0.1507558163223729,0.2232142857142857,0.6134144906935917,0.0593532772673227,0.7602623944246527,0.2980140745751768,0.8021928499133133,0.4725974322426282,0.2142791289772059,0.6038510911424906,0.128078568354975,0.5378665807283269,0.6952220316216715,0.3047779683783278,0.3131158351301793,0.1302516584685778,0.1295267292246395,0.1829556454822338,0.6356352709545287,0.4154939641477095,0.712750286761322,0.8320375304787927,0.2601785356290191,0.4618179181758867,0.2443466613322793,0.7456353621481053,0.5552556692925225,0.4329717742547605,0.7796701822246046,0.1933533855582884,0.5323231155133159,14,4,Female,LVHA,4,4.0,4.0,4.0,5.0,1,1,1,1,0,0
14005,0.3998182644252612,0.5260416666666666,0.7512605087960716,0.1976284584980236,0.3117782909930716,0.7192982456140351,0.1372081652609705,0.0892857142857143,0.1260299285285772,0.1333627063414293,0.1668665854601626,0.9652089180565724,0.8829133957287074,0.4823401726011998,0.1609284183652439,0.8460038986354776,0.0406973495501871,0.3737757289579506,0.6061619577000978,0.3938380422999012,0.3699044864965331,0.1298575692340526,0.2633239146790839,0.2196998924593839,0.5972499538719094,0.3299997099420732,0.4786176481325526,0.7979417799421041,0.2270052216057596,0.6067921008236838,0.3844361101309096,0.7110117829024242,0.5727542981532956,0.5165299790900539,1.0,0.2400207346744017,0.6764715616738195,14,5,Female,HVHA,5,5.0,5.0,5.0,4.0,1,1,1,1,1,1
14006,0.3755111313039527,0.5416666666666666,0.7154986303060276,0.2055335968379446,0.3348729792147805,0.6666666666666665,0.1741840850751742,0.1071428571428571,0.591437958267943,0.0499045463815639,0.6486380406584167,0.3860309342308273,0.8352955679224163,0.4996174618199387,0.2744112131263334,0.6481203007518799,0.1736772605479417,0.3925967928138143,0.6715289045379296,0.3284710954620691,0.4836084216128262,0.1706223229202282,0.1855252105053813,0.2547816788941357,0.6158773233291873,0.4574419206789332,0.7122868116763041,0.6593181895013653,0.4009154636075218,0.3205430401967993,0.4695281481171203,0.5972158212933136,0.4057785842135845,0.3972111747711966,0.7036014990883483,0.2871898912686234,0.3901982951133911,14,6,Female,HVLA,6,3.0,5.0,3.0,3.0,1,0,0,0,1,2
14007,0.3599500227169468,0.5520833333333333,0.6852282464380606,0.2292490118577074,0.3233256351039261,0.7894736842105263,0.0951136780344701,0.125,0.808080645982607,0.294404583333834,0.4943117619432707,0.6927546769054121,0.9378629025349584,0.4988916017596872,0.3011728654701124,0.5806315789473686,0.3425468904244817,0.512192501879901,0.5186359053558462,0.4813640946441537,0.437216847431249,0.2624474650729733,0.4201853914193608,0.2763902497086224,0.8244846993830618,0.6162980800274316,0.3384834199308827,0.6696388229013657,0.349501845017792,0.419541784707943,0.4084129820703797,0.6417811609004319,0.4636306847848426,0.5345171804797568,0.7677132809295353,0.2760923881467159,0.3346782729569313,14,7,Female,HVHA,7,4.0,5.0,3.0,2.0,1,1,1,1,1,1
14008,0.3998182644252612,0.5260416666666666,0.7462199222557537,0.1897233201581026,0.2886836027713625,0.5964912280701755,0.1813348001466813,0.1428571428571428,0.5900912680925319,0.4515247994768866,0.3307305275072552,0.7996587624928586,0.954267773988832,0.7557042677559418,0.2444585220866495,0.8504755865567533,0.1453109575518262,0.5268634040790019,0.4345291303099332,0.5654708696900668,0.2196204479866548,0.4663895419110272,0.073199608700871,0.5843524641579183,0.262053395703674,0.0919632934253579,1.0,0.7532936290790455,0.3369592575160938,0.4769352173835178,0.2496782362808995,0.7654696609908845,0.5516148304060277,0.5892663344712863,0.9819294602468096,0.1653441417726441,0.5688783485691356,14,8,Female,HVLA,8,5.0,2.0,5.0,5.0,0,1,0,0,1,2
15001,0.6921853702862335,0.3906249999999999,0.8486956842409036,0.0869565217391303,0.1385681293302539,0.2807017543859649,0.2786945361202787,0.1875,0.4351919292647373,0.4469274227531694,0.315092096221004,0.6947150769171834,0.9181049879227866,0.6010839862719057,0.2999753644993721,0.6050071123755338,0.3343287265547877,0.3750271809734298,0.5265896754388522,0.4734103245611476,0.2853912919081338,0.2339434576165668,0.3054751526719966,0.2513658641185896,0.8414455328350883,0.5776997438090927,0.4668853756698041,0.9348877296013464,0.5527300293630775,0.4518899113708522,0.6475441998059832,0.7969997112652131,0.5511644754600303,0.5921806871712233,0.8130124676134898,0.4890014755513946,0.4551191827942709,15,1,Female,LVLA,1,4.0,3.0,4.0,4.0,0,1,0,1,0,1
15002,0.6771921853702862,0.3958333333333333,0.9011848131203782,0.0711462450592884,0.1270207852193995,0.4736842105263157,0.1643034673837753,0.1696428571428571,0.5493070356601152,0.4664178742230201,0.3626372683461301,0.7044801487304096,0.9293652450885788,0.6458202004901838,0.2451285931562128,0.4444078947368424,0.272059714933929,0.2924701526654623,0.4739033452303316,0.5260966547696677,0.3037657224196319,0.5975506702082443,0.2893532640767524,0.526024229458669,0.2078486637018024,0.1973506685250934,0.6975848028982128,0.8864888144797528,0.3540124289985968,0.4061005293831916,0.4589925783260952,0.7783689337357678,0.5356362456608813,0.550340851372789,0.8209649252485773,0.1979004427834341,0.6710603510084412,15,2,Female,LVLA,2,4.0,3.0,5.0,4.0,0,1,0,1,0,1
15003,0.4822807814629712,0.4791666666666666,0.8749138683441448,0.0948616600790513,0.161662817551963,0.5438596491228069,0.1604327099376604,0.1160714285714285,0.5335018472504822,0.5615518471294665,0.2604077364123924,0.7572295084406131,0.9583963810748716,0.6668994499626091,0.2345470955402397,0.5391651542649729,0.2782189742305255,0.4125814835151913,0.5004817789571954,0.4995182210428044,0.2952024984643839,0.3916883100232813,0.3131924675642908,0.2861541575039009,0.6864663243425749,0.5548695598171048,0.5040203863356973,0.9280739018630452,0.354092768091083,0.4188284098540601,0.5720748920104578,0.7560567325756884,0.554053368936418,0.5775233090690707,0.7461255717173012,0.4717846840190963,0.5682710606624644,15,3,Female,LVHA,3,4.0,4.0,5.0,4.0,1,1,1,1,0,0
15004,0.5586097228532485,0.4427083333333333,0.809253042149597,0.1106719367588932,0.161662817551963,0.4912280701754385,0.2562339567290062,0.125,0.731581517988705,0.4635545209558847,0.4471055825639249,0.661313689276881,0.932846555507369,0.6647484407798621,0.3084018377353137,0.5491465149359889,0.3566856669744928,0.3435083412757729,0.5879956254774985,0.412004374522501,0.2787041902974718,0.6364448476380957,0.4654290896226863,0.5639344179510024,0.5519682253365131,0.4320733643890636,0.5919237398527933,0.9110021311374944,0.5113382923745824,0.4286717664202322,0.4541077240946828,0.7833441144663186,0.5691138133009024,0.5859117452498906,0.8302007275037591,0.4002383509163357,0.4337241047488522,15,4,Female,LVHA,4,4.0,4.0,4.0,4.0,1,1,1,1,0,0
15005,0.5469104952294411,0.4479166666666666,0.890489812610295,0.0869565217391303,0.1385681293302539,0.5087719298245614,0.0783173555450783,0.1071428571428571,0.7116740284172073,0.520124210852415,0.4446735059814466,0.674598360724121,0.9325927688516852,0.534293353290463,0.2141469624593699,0.5671200473092846,0.5373478117801908,0.2838081586909151,0.5955378012235475,0.4044621987764523,0.2793835345895196,0.4715170236493411,0.2416412548967109,0.3962793850072936,0.3857486055984524,0.3191279953033308,0.6685418341798025,0.8069135293198305,0.3694693547497094,0.5501546974728648,0.7205523967044009,0.8145674912586456,0.7411669283449637,0.6256184595836533,0.7841149604789361,0.1353096442085923,0.6146243357867411,15,5,Female,HVHA,5,4.0,3.0,4.0,4.0,0,1,1,1,1,1
15006,0.3834620626987731,0.5364583333333333,0.9209245786451816,0.0632411067193675,0.115473441108545,0.2982456140350877,0.088581774844151,0.2142857142857143,0.6551430019137492,0.6882745925867665,0.3622146703539062,0.7190989249189618,0.947079285172992,0.6086986554245333,0.2148142165340087,0.6223032829598751,0.6306899199298015,0.5969997816888961,0.6067819621040824,0.3932180378959165,0.273733893450344,0.613686427165453,0.3722380548999941,0.4231215500897248,0.355284299376757,0.3579881723761369,0.5578053725770984,0.7870364021834996,0.311705881554722,0.3915694837370255,0.7178593774483111,0.8710383848860285,0.6939891097502313,0.5554318507291361,0.6690696079942295,0.1940088939353894,0.5649508252276716,15,6,Female,HVLA,6,4.0,3.0,5.0,4.0,0,1,0,0,1,2
15007,0.4256019990913221,0.5104166666666666,0.8162949948618462,0.1343873517786561,0.1963048498845264,0.5087719298245614,0.1917858452511918,0.125,0.889279617185826,0.3386396879162559,0.5116939413615196,0.6274174677355484,0.9347710020192358,0.5069314455183007,0.244881620176907,0.1559529892692901,0.180072846104095,0.0196803296252738,0.4635439950821325,0.5364560049178673,0.3910687005155187,0.4989579447664686,0.2763183540767969,0.5821598428016506,0.2800089971886179,0.1757108685195557,0.7949849559913521,0.8158732892835113,0.4683551537554471,0.5185341244685386,0.6492534508338836,0.7965075839083027,0.6163395325462122,0.5803782529453473,0.8091515359322665,0.3124322982054556,0.5782609171955342,15,7,Female,HVHA,7,4.0,3.0,5.0,4.0,0,1,1,1,1,1
15008,0.5244207178555202,0.4583333333333332,0.8721204242715271,0.0948616600790513,0.1685912240184757,0.4035087719298245,0.1755286639775088,0.2410714285714285,0.2221582357724701,0.6240896343214254,0.1708216151642343,0.787232798298339,0.9135042539656456,0.7483561971278918,0.2326114027269934,0.8020891924467661,0.6493583415597236,0.3406557992442622,0.5591247636059669,0.4408752363940325,0.2108087731818097,0.4256185147962069,0.3097973114487068,0.2615943092721358,0.7514494391126695,0.6093622843568404,0.4812301696655531,0.9071078090202196,0.3884370417719196,0.4161244675087009,0.642216324260357,0.7038266995136722,0.5209841182530354,0.5629387154677383,0.76823804100394,0.260322116677005,0.4707103331087057,15,8,Female,HVLA,8,4.0,4.0,4.0,4.0,1,1,0,0,1,2
16001,0.6211949114039073,0.4166666666666666,0.0,1.0,1.0,1.0,0.4913824715804913,0.3660714285714286,0.0,0.0,0.0,0.0,0.0,0.5241121714530808,1.0,0.5132486388384754,0.435520057435161,0.2924701526654623,0.2619705036140634,0.738029496385936,0.4325871658965292,0.6590640688470344,0.6398879085538691,0.5801641512995939,0.6600799725793085,0.5690219837977717,0.4836215488682435,0.3942219142110152,0.5241316070940434,0.1099524763165211,0.0854046513082298,0.2164964614451467,0.1537172307134738,0.0,0.6093220241606083,0.0,0.38270057402168,16,1,Female,LVLA,1,2.0,4.0,3.0,4.0,1,0,0,1,0,1
16002,0.6347114947751022,0.4114583333333333,0.7030676775214678,0.1185770750988142,0.1385681293302539,0.2456140350877192,0.4356435643564356,0.1428571428571428,0.6559304422784968,0.3046217185226259,0.5456223685876544,0.4897786551212088,0.8800869273667089,0.4013988547475695,0.3933596256494152,0.6875463306152709,0.6493583415597236,0.5445131696687833,0.6104847353291234,0.3895152646708757,0.4922658797229,0.21434946356846,0.2316995558886774,0.4076235877020459,0.9017225521675292,0.5850914927534756,0.8704888418890767,0.7372223512892163,0.7404925711939152,0.5036715182633487,0.6492713787530536,0.8238051760421222,0.6108661269897331,0.48402681790691,0.5709592700355506,0.4771907631956806,0.4245774860754576,16,2,Female,LVHA,2,3.0,2.0,5.0,4.0,0,0,1,1,0,0
16003,0.5586097228532485,0.4427083333333333,0.8126021530285651,0.0909090909090908,0.1501154734411085,0.1228070175438595,0.2777166605549444,0.2410714285714285,0.646409698757704,0.1158351325750769,0.6143972896328411,0.5491525771853575,0.8793025450565044,0.4596236620042933,0.3374093412328334,0.776413255360624,0.5162137495576374,0.4348368357391878,0.6339627204539622,0.3660372795460374,0.3288709863643769,0.5450776057727962,0.3510347736745983,0.4753761988809875,0.3629006283678047,0.3308691723107295,0.62524272658699,0.7032044731059599,0.5798145709732931,0.2445889281036228,0.4866439658026993,0.7320043569747325,0.5041983894906268,0.3835867878018868,0.6361919555322455,0.3502203409992151,0.3344780396682119,16,3,Female,LVLA,3,2.0,2.0,5.0,3.0,0,0,0,1,0,1
16004,0.5355520218082689,0.4531249999999999,0.7741553612732324,0.1185770750988142,0.161662817551963,0.456140350877193,0.4077741107444078,0.1160714285714285,0.3780215482856539,0.0962917349980966,0.4964643382986386,0.6121378832455802,0.8583931042541275,0.4486512069166202,0.3475708610552377,0.777285318559557,0.3133267522211254,0.5254436393500566,0.6424574813404769,0.3575425186595227,0.390195067749333,0.5762510976922364,0.4380646578711697,0.6758332224162935,0.4687089709898281,0.3027617466309185,0.7095502272098684,0.6099987788373405,0.6367884579013723,0.2560380109510914,0.5450482546280869,0.706706873691439,0.480010893483359,0.4853473905823424,0.630642532883023,0.2641440616921888,0.5088730843905422,16,4,Female,LVHA,4,3.0,3.0,5.0,3.0,0,0,1,1,0,0
